# [0]ell [1]TgradT [2]EgradE [3]BgradB [4]TgradE
9.612000000000000000e+03 1.177402981887084275e-02 2.047844722285311367e-04 8.954691405384956372e-05 -2.881107128918230522e-04
9.613000000000000000e+03 1.177123067278726225e-02 2.047250402161201771e-04 8.951291485330601879e-05 -2.879815155672947819e-04
9.614000000000000000e+03 1.176415277152541121e-02 2.046235388274164374e-04 8.947885315090257149e-05 -2.879043546532275349e-04
9.615000000000000000e+03 1.176124213006705770e-02 2.045675620559267655e-04 8.944489076890082646e-05 -2.877915251430748821e-04
9.616000000000000000e+03 1.175411544366744727e-02 2.044649383800199412e-04 8.941085613056581340e-05 -2.877111263153960875e-04
9.617000000000000000e+03 1.175129686257784210e-02 2.044106930905822711e-04 8.937692720053685470e-05 -2.876014806991061303e-04
9.618000000000000000e+03 1.174413362664356551e-02 2.043069153621906054e-04 8.934292351342710767e-05 -2.875193503081753944e-04
9.619000000000000000e+03 1.174135806116236545e-02 2.042539404584326986e-04 8.930902695181485243e-05 -2.874117525826798804e-04
9.620000000000000000e+03 1.173417278212100096e-02 2.041494982324830074e-04 8.927505513090293690e-05 -2.873281547427214552e-04
9.621000000000000000e+03 1.173144140435208350e-02 2.040976837843951888e-04 8.924119143844591454e-05 -2.872228534475863198e-04
9.622000000000000000e+03 1.172424862402884384e-02 2.039929388350172771e-04 8.920725284331467342e-05 -2.871384577959117351e-04
9.623000000000000000e+03 1.172151565660855058e-02 2.039412383094164622e-04 8.917342216694652379e-05 -2.870336020286277565e-04
9.624000000000000000e+03 1.171431857110003492e-02 2.038364458103750438e-04 8.913951575334305678e-05 -2.869486947133394043e-04
9.625000000000000000e+03 1.171161456943992270e-02 2.037851518048056792e-04 8.910571787038647521e-05 -2.868449974617394730e-04
9.626000000000000000e+03 1.170433677147243029e-02 2.036802234330677575e-04 8.907184399319126821e-05 -2.867591925609322976e-04
9.627000000000000000e+03 1.170161003676171291e-02 2.036292061778263154e-04 8.903808003737963424e-05 -2.866562183861878646e-04
9.628000000000000000e+03 1.169453855082105802e-02 2.035243432216282677e-04 8.900424030826559988e-05 -2.865709021029865921e-04
9.629000000000000000e+03 1.169176383600306450e-02 2.034736035647269467e-04 8.897050676911115528e-05 -2.864685808786910769e-04
9.630000000000000000e+03 1.168463266027049141e-02 2.033686554900232036e-04 8.893669636781874560e-05 -2.863826124848077278e-04
9.631000000000000000e+03 1.168187654437759411e-02 2.033181762014315587e-04 8.890299689176305107e-05 -2.862811166166340389e-04
9.632000000000000000e+03 1.167474238249700293e-02 2.032131244489796527e-04 8.886922096681660027e-05 -2.861946945613004327e-04
9.633000000000000000e+03 1.167199310175688273e-02 2.031630092050637601e-04 8.883555336166784741e-05 -2.860939937082690042e-04
9.634000000000000000e+03 1.166484634321684165e-02 2.030571871800643669e-04 8.880180756396439566e-05 -2.860071208483991193e-04
9.635000000000000000e+03 1.166198691377754240e-02 2.030029363123817725e-04 8.876817700408269748e-05 -2.859063389452298439e-04
9.636000000000000000e+03 1.165496328953528546e-02 2.029023152471227888e-04 8.873446758250620986e-05 -2.858209623323957889e-04
9.637000000000000000e+03 1.165214482780013196e-02 2.028504051925140062e-04 8.870085409867455831e-05 -2.857212433131660128e-04
9.638000000000000000e+03 1.164531575419544725e-02 2.027527542805423219e-04 8.866717879049534478e-05 -2.856310291354319719e-04
9.639000000000000000e+03 1.164234594286690273e-02 2.026973515678003447e-04 8.863361584231562319e-05 -2.855330791186123560e-04
9.640000000000000000e+03 1.163533993621470100e-02 2.025940546551529946e-04 8.859996433131679531e-05 -2.854430775983517058e-04
9.641000000000000000e+03 1.163252642113535469e-02 2.025462052022483227e-04 8.856642970053312273e-05 -2.853536271767881144e-04
9.642000000000000000e+03 1.162554183441159676e-02 2.024422559706341176e-04 8.853281901978787458e-05 -2.852614982692322759e-04
9.643000000000000000e+03 1.162258214638497121e-02 2.023891281335100446e-04 8.849931343078944114e-05 -2.851651844879157056e-04
9.644000000000000000e+03 1.161569339875655540e-02 2.022876613243979906e-04 8.846573071476706977e-05 -2.850749155694495352e-04
9.645000000000000000e+03 1.161263896171847894e-02 2.022337803188496968e-04 8.843225596396777743e-05 -2.849804533120822605e-04
9.646000000000000000e+03 1.160588427119653258e-02 2.021343866389779136e-04 8.839869936157685913e-05 -2.848897855141557583e-04
9.647000000000000000e+03 1.160255264113335856e-02 2.020765919266294375e-04 8.836525187503510949e-05 -2.847962566573154926e-04
9.648000000000000000e+03 1.159605062656015630e-02 2.019807095997824039e-04 8.833171630074196552e-05 -2.847046233755263730e-04
9.649000000000000000e+03 1.159161235507194694e-02 2.019085565201853146e-04 8.829828401619272630e-05 -2.846145848075632518e-04
9.650000000000000000e+03 1.158544138074025891e-02 2.018173540288838684e-04 8.826470584659388175e-05 -2.845210427860415101e-04
9.651000000000000000e+03 1.158597137674616424e-02 2.018086987153346306e-04 8.823139586685942366e-05 -2.844221846141277454e-04
9.652000000000000000e+03 1.157682023642511715e-02 2.016796636135685205e-04 8.819801289767310783e-05 -2.843330274119122616e-04
9.653000000000000000e+03 1.157423686417972768e-02 2.016299258256901367e-04 8.816468278122051045e-05 -2.842441639621936600e-04
9.654000000000000000e+03 1.156732358286302956e-02 2.015320454378670726e-04 8.813129139373038017e-05 -2.841446319534694353e-04
9.655000000000000000e+03 1.156265206916596601e-02 2.014472577003264620e-04 8.809799089077755907e-05 -2.840773820052954900e-04
9.656000000000000000e+03 1.155431180153824490e-02 2.013229976492723655e-04 8.806477278302683579e-05 -2.839943480197814284e-04
9.657000000000000000e+03 1.155536714529096197e-02 2.013382098922228403e-04 8.803152194618927000e-05 -2.838661855521498398e-04
9.658000000000000000e+03 1.154659551540425898e-02 2.012059289331012940e-04 8.799817313086417123e-05 -2.837869816532289833e-04
9.659000000000000000e+03 1.154511107791490396e-02 2.011776123455020517e-04 8.796492954559572872e-05 -2.836876043607941262e-04
9.660000000000000000e+03 1.153698120577912115e-02 2.010556788373632259e-04 8.793161603372866286e-05 -2.835988867973784000e-04
9.661000000000000000e+03 1.153513729038943211e-02 2.010209712065934155e-04 8.789838464629774121e-05 -2.835053188073274649e-04
9.662000000000000000e+03 1.152726805686151747e-02 2.009042393275715000e-04 8.786510557096117969e-05 -2.834097231620323013e-04
9.663000000000000000e+03 1.152537116302047339e-02 2.008704480476636333e-04 8.783190866860812371e-05 -2.833218382780191636e-04
9.664000000000000000e+03 1.151735958888770554e-02 2.007464844639585252e-04 8.779864883090613239e-05 -2.832124807285254261e-04
9.665000000000000000e+03 1.151547107568351609e-02 2.007144420055818781e-04 8.776545954503639393e-05 -2.831330317718133444e-04
9.666000000000000000e+03 1.150694455301205094e-02 2.005722021892109746e-04 8.773221108528930952e-05 -2.829689458473620537e-04
9.667000000000000000e+03 1.150457477861148957e-02 2.005253431296953473e-04 8.769890928116278784e-05 -2.828534005878487103e-04
9.668000000000000000e+03 1.150047751347836426e-02 2.005299224715590095e-04 8.766580833985691866e-05 -2.830778498502126237e-04
9.669000000000000000e+03 1.149633556843153610e-02 2.004245749947453298e-04 8.763288602610605775e-05 -2.828091905030110666e-04
9.670000000000000000e+03 1.148927687917393470e-02 2.003269374531383839e-04 8.759975717481103586e-05 -2.827588045111610647e-04
9.671000000000000000e+03 1.148645050200048159e-02 2.002676385577893941e-04 8.756676663792975577e-05 -2.826156187934701896e-04
9.672000000000000000e+03 1.147931728256495511e-02 2.001687534674135140e-04 8.753365741480821009e-05 -2.825569080902136983e-04
9.673000000000000000e+03 1.147644868471172676e-02 2.001090934744536188e-04 8.750067243502779779e-05 -2.824257694127243904e-04
9.674000000000000000e+03 1.146959831866176290e-02 2.000169681049695526e-04 8.746758030435152268e-05 -2.823701606966477697e-04
9.675000000000000000e+03 1.146736672976572842e-02 1.999742712125097055e-04 8.743464119030048350e-05 -2.822606745876238775e-04
9.676000000000000000e+03 1.145977647252214605e-02 1.998622651348668660e-04 8.740159761626299358e-05 -2.821835269209633829e-04
9.677000000000000000e+03 1.145748859175884336e-02 1.998194736898118817e-04 8.736867263240995619e-05 -2.820761771587384451e-04
9.678000000000000000e+03 1.145006984612955032e-02 1.997112939976722758e-04 8.733565402330131279e-05 -2.820009932786312441e-04
9.679000000000000000e+03 1.144775360104046888e-02 1.996679046449534008e-04 8.730275367691411675e-05 -2.818953893127026239e-04
9.680000000000000000e+03 1.144036048445240712e-02 1.995595385629943361e-04 8.726976350077886985e-05 -2.818186107300738041e-04
9.681000000000000000e+03 1.143801719361628444e-02 1.995155301327727123e-04 8.723688131995132006e-05 -2.817131702007623969e-04
9.682000000000000000e+03 1.143086746411705115e-02 1.994178649468724177e-04 8.720393471967408301e-05 -2.816509285709093346e-04
9.683000000000000000e+03 1.142840455722117336e-02 1.993683849218017955e-04 8.717110778145069838e-05 -2.815385834087802842e-04
9.684000000000000000e+03 1.142114407167100013e-02 1.992651321797742439e-04 8.713818467962728158e-05 -2.814674546429192666e-04
9.685000000000000000e+03 1.141873366504061148e-02 1.992183770193500141e-04 8.710538137050260175e-05 -2.813600230501504145e-04
9.686000000000000000e+03 1.141148343050888900e-02 1.991151869656099390e-04 8.707248684137699514e-05 -2.812882890351344574e-04
9.687000000000000000e+03 1.140912212124864204e-02 1.990705263497497045e-04 8.703971354455542354e-05 -2.811831435361382241e-04
9.688000000000000000e+03 1.140185228796671175e-02 1.989663101714485489e-04 8.700685231632838176e-05 -2.811104751765362993e-04
9.689000000000000000e+03 1.139947564352029007e-02 1.989211538275257381e-04 8.697410713800777311e-05 -2.810056845896903533e-04
9.690000000000000000e+03 1.139222877920400417e-02 1.988175961476294751e-04 8.694127274718222733e-05 -2.809332396918932072e-04
9.691000000000000000e+03 1.138985088511406361e-02 1.987724957993898252e-04 8.690856119584524904e-05 -2.808288911031003279e-04
9.692000000000000000e+03 1.138261569204818829e-02 1.986692619812870379e-04 8.687576383198114267e-05 -2.807564945346290204e-04
9.693000000000000000e+03 1.138023564775718366e-02 1.986241375088802330e-04 8.684308752999206566e-05 -2.806523770382463230e-04
9.694000000000000000e+03 1.137301320346511234e-02 1.985211977948737200e-04 8.681031718245237180e-05 -2.805802449277811279e-04
9.695000000000000000e+03 1.137062996587861856e-02 1.984759600238861384e-04 8.677766220707752969e-05 -2.804762225351039402e-04
9.696000000000000000e+03 1.136342250509361600e-02 1.983734289119393917e-04 8.674492505781170482e-05 -2.804045715835231278e-04
9.697000000000000000e+03 1.136102116346412658e-02 1.983276245740001715e-04 8.671230401243472570e-05 -2.802998642448543596e-04
9.698000000000000000e+03 1.135385197942624311e-02 1.982260736076250365e-04 8.667959922426168309e-05 -2.802296419305977111e-04
9.699000000000000000e+03 1.135146592442259732e-02 1.981808530548627542e-04 8.664700949599311571e-05 -2.801256088362732728e-04
9.700000000000000000e+03 1.134428190569413200e-02 1.980792137760945763e-04 8.661433456468104809e-05 -2.800552991003386004e-04
9.701000000000000000e+03 1.134187917114267037e-02 1.980330027416378556e-04 8.658177682560689583e-05 -2.799498989540080609e-04
9.702000000000000000e+03 1.133472584625249031e-02 1.979325289459117035e-04 8.654913451703440737e-05 -2.798814728093171962e-04
9.703000000000000000e+03 1.133229890296752473e-02 1.978850958965774833e-04 8.651660669564368450e-05 -2.797738778808108308e-04
9.704000000000000000e+03 1.132520600016662278e-02 1.977873686886483457e-04 8.648399567379859594e-05 -2.797102975504039838e-04
9.705000000000000000e+03 1.132261605646199890e-02 1.977320190144687614e-04 8.645149892188177100e-05 -2.795884968866945981e-04
9.706000000000000000e+03 1.131532119099853614e-02 1.976241114077615464e-04 8.641893513477754069e-05 -2.795066004444242739e-04
9.707000000000000000e+03 1.131330794340330848e-02 1.975970471601049894e-04 8.638647344659862611e-05 -2.794356032086575269e-04
9.708000000000000000e+03 1.130601763688393081e-02 1.974891671637793932e-04 8.635392335203888987e-05 -2.793537597641889336e-04
9.709000000000000000e+03 1.130372653642083662e-02 1.974484892339874393e-04 8.632148911726981425e-05 -2.792581699395609062e-04
9.710000000000000000e+03 1.129650197227185203e-02 1.973437193953182702e-04 8.628897124252501527e-05 -2.791822122686060648e-04
9.711000000000000000e+03 1.129419701713345325e-02 1.973021437550591286e-04 8.625656609856258042e-05 -2.790840914480754846e-04
9.712000000000000000e+03 1.128652373523003627e-02 1.971815236026179096e-04 8.622408886126262020e-05 -2.790002129811009141e-04
9.713000000000000000e+03 1.128464651293949010e-02 1.971548528857120094e-04 8.619172995908172096e-05 -2.789108914465075382e-04
9.714000000000000000e+03 1.127752177865524487e-02 1.970537897663523445e-04 8.615927144570403504e-05 -2.788399238290029526e-04
9.715000000000000000e+03 1.127512030028983252e-02 1.970085788500693395e-04 8.612693375945651062e-05 -2.787369767344211220e-04
9.716000000000000000e+03 1.126802046713456379e-02 1.969084470926128023e-04 8.609450709104429138e-05 -2.786681779463999475e-04
9.717000000000000000e+03 1.126560827125207623e-02 1.968628360951193675e-04 8.606219809459242332e-05 -2.785640704697837336e-04
9.718000000000000000e+03 1.125851856803048064e-02 1.967634717872456635e-04 8.602980268795676452e-05 -2.784965913302398042e-04
9.719000000000000000e+03 1.125608285798106525e-02 1.967166068413085862e-04 8.599752594824702789e-05 -2.783904564138983163e-04
9.720000000000000000e+03 1.124906852189233412e-02 1.966192393562432768e-04 8.596515736898376460e-05 -2.783272822067439016e-04
9.721000000000000000e+03 1.124650454797618618e-02 1.965695580826049308e-04 8.593290582134055977e-05 -2.782154678746834460e-04
9.722000000000000000e+03 1.123961645305997584e-02 1.964753741506916217e-04 8.590055999075449247e-05 -2.781582232414879876e-04
9.723000000000000000e+03 1.123716168009599239e-02 1.964284547240356714e-04 8.586835824697573000e-05 -2.780497127156550418e-04
9.724000000000000000e+03 1.123023861252509144e-02 1.963321390903895593e-04 8.583605948107972568e-05 -2.779907782779422959e-04
9.725000000000000000e+03 1.122772801643787989e-02 1.962802162940059918e-04 8.580388145071236536e-05 -2.778727896663661222e-04
9.726000000000000000e+03 1.122081427044012251e-02 1.961908445967299331e-04 8.577160717079636352e-05 -2.778268724611356239e-04
9.727000000000000000e+03 1.121807806968099300e-02 1.961298481531519510e-04 8.573946082869776566e-05 -2.776898017513566744e-04
9.728000000000000000e+03 1.121166993629566649e-02 1.960592536847081155e-04 8.570720478569366307e-05 -2.776830295216479072e-04
9.729000000000000000e+03 1.120686659956155774e-02 1.959147498146945681e-04 8.567513346762270499e-05 -2.773719341728661221e-04
9.730000000000000000e+03 1.120049218622416395e-02 1.958447263379869930e-04 8.564316218716461107e-05 -2.773658967976906989e-04
9.731000000000000000e+03 1.119991258885297096e-02 1.958713052082000714e-04 8.561107473837905040e-05 -2.774115064395513510e-04
9.732000000000000000e+03 1.119196128386033308e-02 1.957372664642468803e-04 8.557889257654559257e-05 -2.772730536934254922e-04
9.733000000000000000e+03 1.119021301362559118e-02 1.957166875503687652e-04 8.554679012735119854e-05 -2.772206719077311191e-04
9.734000000000000000e+03 1.118260709860411858e-02 1.955970173148590373e-04 8.551470567674407137e-05 -2.771101999574257339e-04
9.735000000000000000e+03 1.118052370340968417e-02 1.955628779501821272e-04 8.548263021987936763e-05 -2.770269205083239028e-04
9.736000000000000000e+03 1.117356027699631729e-02 1.954673910731295316e-04 8.545054058529873717e-05 -2.769733280720698015e-04
9.737000000000000000e+03 1.117139112107543367e-02 1.954301474189313280e-04 8.541858500144699790e-05 -2.768837074045072170e-04
9.738000000000000000e+03 1.116397626243091634e-02 1.953181093996830136e-04 8.538642817259357073e-05 -2.767904774685279426e-04
9.739000000000000000e+03 1.116191977881201593e-02 1.952842472297558691e-04 8.535445497675098626e-05 -2.767102111763561313e-04
9.740000000000000000e+03 1.115457768702556203e-02 1.951744631284735580e-04 8.532244926048389744e-05 -2.766207150515504051e-04
9.741000000000000000e+03 1.115249128546770378e-02 1.951402604253744944e-04 8.529052948071702057e-05 -2.765385986997528065e-04
9.742000000000000000e+03 1.114518516578015886e-02 1.950320252152277318e-04 8.525850975426211935e-05 -2.764531310018980407e-04
9.743000000000000000e+03 1.114305064032084652e-02 1.949956837355909035e-04 8.522660149376698501e-05 -2.763686000370480238e-04
9.744000000000000000e+03 1.113578463930522087e-02 1.948891513955054906e-04 8.519461453642266963e-05 -2.762859313852654365e-04
9.745000000000000000e+03 1.113375652296809751e-02 1.948545133496642926e-04 8.516273980559611954e-05 -2.762003126911743772e-04
9.746000000000000000e+03 1.112643583978698350e-02 1.947471038755436350e-04 8.513078358112735849e-05 -2.761186423565567820e-04
9.747000000000000000e+03 1.112435252100623176e-02 1.947116391555183063e-04 8.509894341528459103e-05 -2.760330686604342359e-04
9.748000000000000000e+03 1.111706561424553354e-02 1.946049326611850672e-04 8.506701440893157137e-05 -2.759520791495310489e-04
9.749000000000000000e+03 1.111498819326226309e-02 1.945693740333263248e-04 8.503520221317180004e-05 -2.758656860618438123e-04
9.750000000000000000e+03 1.110772164971957250e-02 1.944631667692124513e-04 8.500330838939331259e-05 -2.757855181906428642e-04
9.751000000000000000e+03 1.110562387643509660e-02 1.944272427541880624e-04 8.497152311907458469e-05 -2.756987464626708116e-04
9.752000000000000000e+03 1.109837651406122422e-02 1.943214233711569919e-04 8.493965957143793390e-05 -2.756195857648279239e-04
9.753000000000000000e+03 1.109616226486464380e-02 1.942853762945032754e-04 8.490790741334325537e-05 -2.755315976946503664e-04
9.754000000000000000e+03 1.108899961566578440e-02 1.941798043149433684e-04 8.487607399515137430e-05 -2.754535862786592400e-04
9.755000000000000000e+03 1.108695180462171415e-02 1.941438696256601393e-04 8.484435152362142566e-05 -2.753659543929257093e-04
9.756000000000000000e+03 1.107968115840784508e-02 1.940385776039221853e-04 8.481254851122390910e-05 -2.752883541448424096e-04
9.757000000000000000e+03 1.107762013351655354e-02 1.940024531280940510e-04 8.478085568372884082e-05 -2.751999209737016039e-04
9.758000000000000000e+03 1.107035302378498245e-02 1.938973764106284190e-04 8.474908279315897740e-05 -2.751232076534409392e-04
9.759000000000000000e+03 1.106830388175295173e-02 1.938613569965989011e-04 8.471742004164646643e-05 -2.750343421902199628e-04
9.760000000000000000e+03 1.106103212568614914e-02 1.937563894812413187e-04 8.468567701697021538e-05 -2.749584345462632905e-04
9.761000000000000000e+03 1.105899474200596963e-02 1.937204254883132925e-04 8.465404419592206136e-05 -2.748690101635040584e-04
9.762000000000000000e+03 1.105171253770319967e-02 1.936155442745938278e-04 8.462233098359063673e-05 -2.747939754688872617e-04
9.763000000000000000e+03 1.104969108741554219e-02 1.935796563537042813e-04 8.459072788477175846e-05 -2.747038941131380225e-04
9.764000000000000000e+03 1.104239929432438046e-02 1.934748466591217292e-04 8.455904432740825468e-05 -2.746298794390653292e-04
9.765000000000000000e+03 1.104039935442285847e-02 1.934388628582055540e-04 8.452747035754369772e-05 -2.745391149105860600e-04
9.766000000000000000e+03 1.103308767196239069e-02 1.933346670025849214e-04 8.449581587750066073e-05 -2.744659770791604142e-04
9.767000000000000000e+03 1.103107089333395588e-02 1.932964177475339398e-04 8.446427376223755279e-05 -2.743701334470783292e-04
9.768000000000000000e+03 1.102370028553219944e-02 1.931903759899794516e-04 8.443265488597331142e-05 -2.742988128987747373e-04
9.769000000000000000e+03 1.102185608882736215e-02 1.931594546336541673e-04 8.440114012828925556e-05 -2.742109338278168776e-04
9.770000000000000000e+03 1.101440999605114712e-02 1.930522078180734401e-04 8.436954402335420224e-05 -2.741388910569693632e-04
9.771000000000000000e+03 1.101259628210632738e-02 1.930195473624733563e-04 8.433805619379965883e-05 -2.740466774214398642e-04
9.772000000000000000e+03 1.100500887830697418e-02 1.929107949608060534e-04 8.430648520318888132e-05 -2.739763424032952725e-04
9.773000000000000000e+03 1.100333879094719802e-02 1.928798116818570836e-04 8.427502568154716868e-05 -2.738824873300382259e-04
9.774000000000000000e+03 1.099542574736949926e-02 1.927670662733460430e-04 8.424347743436898955e-05 -2.738144230825972675e-04
9.775000000000000000e+03 1.099406442135520551e-02 1.927400308196888432e-04 8.421203537705008438e-05 -2.737184880399688952e-04
9.776000000000000000e+03 1.098438096863819068e-02 1.926047653958779990e-04 8.418048425208092284e-05 -2.736552368835474267e-04
9.777000000000000000e+03 1.098583732865818056e-02 1.926138897486735085e-04 8.414901501505939662e-05 -2.735524144711298203e-04
9.778000000000000000e+03 1.097929772086817662e-02 1.925174109169391337e-04 8.411765500740390100e-05 -2.734880724000517821e-04
9.779000000000000000e+03 1.097617316621047473e-02 1.924703705000646613e-04 8.408630205679980046e-05 -2.733862166750573191e-04
9.780000000000000000e+03 1.096606206195784722e-02 1.923156696818059447e-04 8.405494674627530822e-05 -2.733577625444630170e-04
9.781000000000000000e+03 1.096529229195261981e-02 1.923028913300274892e-04 8.402376506268769991e-05 -2.732387467519976692e-04
9.782000000000000000e+03 1.096018127508139109e-02 1.922348521820773488e-04 8.399235607530905424e-05 -2.731587055888832355e-04
9.783000000000000000e+03 1.095676348255397031e-02 1.921753231642835775e-04 8.396106959892809304e-05 -2.730657005211587830e-04
9.784000000000000000e+03 1.095063984098218479e-02 1.920908760003778261e-04 8.392965152446992916e-05 -2.730002954934374667e-04
9.785000000000000000e+03 1.094759409977813860e-02 1.920367003360942410e-04 8.389834682507109245e-05 -2.728998028826684478e-04
9.786000000000000000e+03 1.094129398508160607e-02 1.919507520060756867e-04 8.386707122191431371e-05 -2.728402024129519018e-04
9.787000000000000000e+03 1.093832630603735166e-02 1.918955148589671783e-04 8.383583271522763644e-05 -2.727274352084301185e-04
9.788000000000000000e+03 1.093202524571611906e-02 1.918112823248189157e-04 8.380445611528986451e-05 -2.726793414716019806e-04
9.789000000000000000e+03 1.092889738231690375e-02 1.917493567563587043e-04 8.377329397947522952e-05 -2.725434589545144034e-04
9.790000000000000000e+03 1.092276730211158391e-02 1.916724398069733013e-04 8.374192579111836476e-05 -2.725185381785891724e-04
9.791000000000000000e+03 1.091840926428690010e-02 1.915679961933208590e-04 8.371063279324596749e-05 -2.722669571280968972e-04
9.792000000000000000e+03 1.091357475495179259e-02 1.915322587968817469e-04 8.367925130833790540e-05 -2.723648289222187170e-04
9.793000000000000000e+03 1.091302176790975853e-02 1.915555841666537619e-04 8.364831728986104752e-05 -2.724421580166428662e-04
9.794000000000000000e+03 1.090438790099091705e-02 1.913965706532418456e-04 8.361716485043473100e-05 -2.722008092644694587e-04
9.795000000000000000e+03 1.090264413167494652e-02 1.913778628922658404e-04 8.358609522779207807e-05 -2.721743578393294298e-04
9.796000000000000000e+03 1.089518338772197704e-02 1.912580415828666843e-04 8.355492843264214757e-05 -2.720395478806498265e-04
9.797000000000000000e+03 1.089322906362258196e-02 1.912319554111014828e-04 8.352387171436089842e-05 -2.719921031339952479e-04
9.798000000000000000e+03 1.088598087512685983e-02 1.911195942392459831e-04 8.349272074956389270e-05 -2.718788588677323878e-04
9.799000000000000000e+03 1.088393119240992774e-02 1.910902137772933817e-04 8.346168338112343787e-05 -2.718221910630016971e-04
9.800000000000000000e+03 1.087655459083916067e-02 1.909753388376554369e-04 8.343054676752815059e-05 -2.717125148954160343e-04
9.801000000000000000e+03 1.087510355128510318e-02 1.909609873540680266e-04 8.339953317522305317e-05 -2.716677255952125078e-04
9.802000000000000000e+03 1.086794139855570135e-02 1.908516035224201832e-04 8.336845366202825071e-05 -2.715665393475441059e-04
9.803000000000000000e+03 1.086560342800046812e-02 1.908158128984275485e-04 8.333747192654660690e-05 -2.715001465556234712e-04
9.804000000000000000e+03 1.085856387307294543e-02 1.907114421713673215e-04 8.330641730388840349e-05 -2.714088867464022189e-04
9.805000000000000000e+03 1.085659891668654467e-02 1.906799099182375403e-04 8.327546396771445900e-05 -2.713382107738731099e-04
9.806000000000000000e+03 1.084952524355693552e-02 1.905750848212011805e-04 8.324442662767501889e-05 -2.712483117520097619e-04
9.807000000000000000e+03 1.084739515193960772e-02 1.905424402466936260e-04 8.321349972445076198e-05 -2.711777936058455858e-04
9.808000000000000000e+03 1.084036296929715912e-02 1.904380605624993736e-04 8.318249139829871097e-05 -2.710887646594440574e-04
9.809000000000000000e+03 1.083831821350244272e-02 1.904053749317443061e-04 8.315159268531134205e-05 -2.710188945033746230e-04
9.810000000000000000e+03 1.083129677280191341e-02 1.903027835086268697e-04 8.312061442154001709e-05 -2.709327586068090306e-04
9.811000000000000000e+03 1.082922022479280467e-02 1.902696660652821294e-04 8.308974048828953146e-05 -2.708613652418358068e-04
9.812000000000000000e+03 1.082219865426870334e-02 1.901667134533061943e-04 8.305878747625742339e-05 -2.707752488586803621e-04
9.813000000000000000e+03 1.082013036427746135e-02 1.901338675013676874e-04 8.302794689528314659e-05 -2.707037186964634124e-04
9.814000000000000000e+03 1.081310526017174346e-02 1.900308245759737397e-04 8.299702421877428935e-05 -2.706179843211894043e-04
9.815000000000000000e+03 1.081106615192326502e-02 1.899985964010593225e-04 8.296620970955969970e-05 -2.705468820111647690e-04
9.816000000000000000e+03 1.080391076990948503e-02 1.898928097251400648e-04 8.293531941869485436e-05 -2.704576996033053438e-04
9.817000000000000000e+03 1.080188766882047777e-02 1.898609535135642229e-04 8.290455209673107558e-05 -2.703868583844613936e-04
9.818000000000000000e+03 1.079500966242065950e-02 1.897610533009781481e-04 8.287368611570989198e-05 -2.703063515401680117e-04
9.819000000000000000e+03 1.079288219428770935e-02 1.897269947607942782e-04 8.284293152974826682e-05 -2.702320113364994176e-04
9.820000000000000000e+03 1.078593630310434662e-02 1.896256542896299232e-04 8.281209468584982436e-05 -2.701498275963710094e-04
9.821000000000000000e+03 1.078383589676910892e-02 1.895921993973912682e-04 8.278136879234253612e-05 -2.700760550631450775e-04
9.822000000000000000e+03 1.077688186440841321e-02 1.894906636852521043e-04 8.275056112082691904e-05 -2.699938624356339233e-04
9.823000000000000000e+03 1.077479035898852057e-02 1.894574605017615865e-04 8.271986389812144747e-05 -2.699202107576470023e-04
9.824000000000000000e+03 1.076782910153542203e-02 1.893555735223077894e-04 8.268908492206393588e-05 -2.698377490766197821e-04
9.825000000000000000e+03 1.076579511448057247e-02 1.893240019539757643e-04 8.265841699172833137e-05 -2.697661429850691027e-04
9.826000000000000000e+03 1.075880750786730074e-02 1.892213750867289797e-04 8.262766852361372566e-05 -2.696829447210947941e-04
9.827000000000000000e+03 1.075676275481074473e-02 1.891895876595524296e-04 8.259702895756136046e-05 -2.696108244418652430e-04
9.828000000000000000e+03 1.074977537616425387e-02 1.890867180689127195e-04 8.256630952831669622e-05 -2.695274465614811354e-04
9.829000000000000000e+03 1.074775823056592881e-02 1.890560274384433636e-04 8.253569854044171255e-05 -2.694567941537287840e-04
9.830000000000000000e+03 1.074073997731247142e-02 1.889516594837267434e-04 8.250500842577270400e-05 -2.693712054696073858e-04
9.831000000000000000e+03 1.073879719102156620e-02 1.889242879190189308e-04 8.247442563407512820e-05 -2.693058943000637556e-04
9.832000000000000000e+03 1.073146124614829215e-02 1.888045465821662906e-04 8.244376804044074522e-05 -2.691931427335299471e-04
9.833000000000000000e+03 1.072961533607988578e-02 1.887814551115786119e-04 8.241323292385634852e-05 -2.691346180165851481e-04
9.834000000000000000e+03 1.072280195847640817e-02 1.886875789573208778e-04 8.238259863154767822e-05 -2.690704187626418559e-04
9.835000000000000000e+03 1.072076199524766779e-02 1.886540190675057801e-04 8.235207586185701192e-05 -2.689895947694369033e-04
9.836000000000000000e+03 1.071365692951445348e-02 1.885481282275635749e-04 8.232146949059491992e-05 -2.689115106101585260e-04
9.837000000000000000e+03 1.071131210453585975e-02 1.885041740975425717e-04 8.229099121845891531e-05 -2.688274986546330676e-04
9.838000000000000000e+03 1.070493196120911664e-02 1.884237194519259131e-04 8.226042212136489614e-05 -2.687625603912589226e-04
9.839000000000000000e+03 1.070268021652355170e-02 1.883829931800313400e-04 8.222995492300754503e-05 -2.686795851825110300e-04
